date,modele_backbone,config_couches,indices_couches,modules_extraits,position_couche,nb_couches_modele,transform,use_gram,use_pca,pca_dim,distribution,dist_type,dist_n_components,dist_covariance_type,dist_bandwidth,metrique_distance,monotonie_moyenne,mono_blur,mono_blur_contrast,mono_noise,mono_aliasing,image_size,n_images_inference,n_images_evaluation,batch_size,random_seed
2026-02-09 16:02:05,dinov2_vitb14,single_layer_13,13,norm,13 / 14,14,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,fid,-0.126335,0.377563,-0.777542,0.027972,-0.133333,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,single_layer_13,13,norm,13 / 14,14,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,cmmd,0.16855,0.6742,0.0,0.0,0.0,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,single_layer_13,13,norm,13 / 14,14,gram_pca,True,True,10,gmm_full,gmm,5,full,,fid,-0.126335,0.377563,-0.777542,0.027972,-0.133333,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,single_layer_13,13,norm,13 / 14,14,gram_pca,True,True,10,gmm_full,gmm,5,full,,cmmd,0.16855,0.6742,0.0,0.0,0.0,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,aggregated_8_to_10,8 | 9 | 10,blocks.7 | blocks.8 | blocks.9,8 | 9 | 10 / 14,14,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,fid,0.034386,0.1,0.428571,-0.307692,-0.083333,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,aggregated_8_to_10,8 | 9 | 10,blocks.7 | blocks.8 | blocks.9,8 | 9 | 10 / 14,14,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,cmmd,0.076906,0.290909,0.485714,-0.335664,-0.133333,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,aggregated_8_to_10,8 | 9 | 10,blocks.7 | blocks.8 | blocks.9,8 | 9 | 10 / 14,14,gram_pca,True,True,10,gmm_full,gmm,5,full,,fid,0.034386,0.1,0.428571,-0.307692,-0.083333,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,aggregated_8_to_10,8 | 9 | 10,blocks.7 | blocks.8 | blocks.9,8 | 9 | 10 / 14,14,gram_pca,True,True,10,gmm_full,gmm,5,full,,cmmd,0.076906,0.290909,0.485714,-0.335664,-0.133333,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,aggregated_7_to_9,7 | 8 | 9,blocks.6 | blocks.7 | blocks.8,7 | 8 | 9 / 14,14,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,fid,-0.027864,0.145455,0.142857,0.433566,-0.833333,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,aggregated_7_to_9,7 | 8 | 9,blocks.6 | blocks.7 | blocks.8,7 | 8 | 9 / 14,14,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,cmmd,0.184607,0.6,0.142857,0.762238,-0.766667,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,aggregated_7_to_9,7 | 8 | 9,blocks.6 | blocks.7 | blocks.8,7 | 8 | 9 / 14,14,gram_pca,True,True,10,gmm_full,gmm,5,full,,fid,-0.027864,0.145455,0.142857,0.433566,-0.833333,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,aggregated_7_to_9,7 | 8 | 9,blocks.6 | blocks.7 | blocks.8,7 | 8 | 9 / 14,14,gram_pca,True,True,10,gmm_full,gmm,5,full,,cmmd,0.184607,0.6,0.142857,0.762238,-0.766667,224,100,50,512,42
